"","user_id","target_user_id","w_ij"
"157",8,15889,0.0199082518064756
"158",8,16151,0.0339079514139463
"159",8,16408,0.0254547639323017
"160",8,16593,0.0540033432856831
"161",8,17022,0.0307550553730622
"162",8,17643,0.0202540240151652
"163",8,18271,0.0255212685884758
"164",8,18420,0.0230416629718522
"165",8,18567,0.023447917862523
"166",8,18889,0.0234918621106954
"167",8,19403,0.0191619867902968
"168",8,20791,0.0242736688686417
"169",8,21116,0.031583899689462
"170",8,21960,0.0524969632711348
"171",8,21973,0.0376556782081193
"172",8,22211,0.0366418434331019
"173",8,22329,0.0286613384080213
"174",8,22559,0.0534538252778123
"175",8,22976,0.020819287139117
"176",8,23493,0.0193088348904158
"177",8,23684,0.0222342912042231
"178",8,23965,0.0285487339088756
"179",8,24066,0.0265518719856027
"180",8,24738,0.0232423103535456
"181",8,24745,0.0191110552579998
"182",8,25029,0.0334802495541916
"183",8,25622,0.0227300631316441
"184",8,26505,0.0273352742914119
"185",8,26639,0.0301487686739644
"186",8,28304,0.0258956859871355
"187",8,28387,0.033919242709115
"188",8,28699,0.0334735088538339
"189",8,29140,0.0204830078412864
"190",8,29375,0.067323550794468
"191",8,30884,0.0295841146151633
"192",8,30966,0.0357775259614986
"193",8,31013,0.0392288672802983
"194",8,31352,0.0233785576346842
"195",8,32313,0.026400770165815
"196",8,33996,0.0243132317641129
"197",8,35022,0.0275213559238007
"198",8,35610,0.0237983267369014
"199",8,35646,0.0321880159351481
"200",8,35732,0.0292547299255114
"201",8,35945,0.0265317261485636
"202",8,36629,0.0267312695037698
"203",8,37130,0.036079130301873
"204",8,37731,0.0212381537246861
"205",8,38149,0.0320925189816363
"206",8,38197,0.0575451792377352
"207",8,40567,0.0201476500234667
"208",8,40753,0.0866144140699675
"209",8,41122,0.0281016606980735
"210",8,41377,0.0523628869395461
"211",8,41969,0.022917453212428
"212",8,42228,0.0336472067345885
"213",8,42782,0.0200731570762856
"214",8,42820,0.0295416842135676
"215",8,43238,0.0402913333114584
"216",8,43657,0.0273135322911109
"217",8,44292,0.0218265154084077
"218",8,44451,0.022235514582601
"219",8,44630,0.0199252089192257
"220",8,44992,0.0319558520270221
"221",8,45270,0.0343231328933193
"222",8,45487,0.0724920216333708
"223",8,45563,0.0278606200891674
"224",8,45614,0.0231682759724697
"225",8,46847,0.0280250063667155
"226",8,46888,0.0196848681250721
"227",8,47000,0.047543695611887
"228",8,47048,0.0229921584522721
"229",8,47191,0.0234084743492484
"230",8,47397,0.0647582593281312
"231",8,48079,0.0222681288752032
"232",8,48143,0.0268163558695433
"233",8,49038,0.0261717009855064
"234",8,49201,0.0206098294430417
"235",8,49320,0.0195764011390413
"236",8,49596,0.0268918068400264
"237",8,49663,0.050750495824574
"238",8,50423,0.0344226995615189
"239",8,50499,0.0227348836114366
"240",8,50743,0.0268551412948476
"241",8,51315,0.0223975991091852
"242",8,51465,0.0209157760030387
"243",8,51682,0.0435748827739096
"244",8,51829,0.0221801648867556
"245",8,52308,0.0203452677200352
"246",8,52449,0.025979388679651
"247",8,52917,0.0269522185780581
"248",8,53163,0.0224319973784049
"249",8,53563,0.0201207086403116
"250",8,53766,0.0207427516143056
"251",8,54186,0.0198362655406667
"252",8,54421,0.0512187357743438
"253",8,55772,0.0789982794876697
"254",8,57192,0.0274667998667935
"255",8,57359,0.0231526834141725
"256",8,57386,0.0216972131815518
"257",8,57905,0.0243124441459921
"258",8,58369,0.0424824209563122
"259",8,58729,0.0233703878202378
"260",8,58753,0.0253111156788092
"261",8,58906,0.0260053542896059
"262",8,59167,0.0371311559706318
"263",8,59763,0.0210719133127864
"264",8,60385,0.0362525762020928
"265",8,60470,0.0205001673124275
"266",8,60603,0.0251100914405537
"267",8,60737,0.0455805401519647
"268",8,60930,0.0364401549460329
"269",8,61412,0.0425191762243651
"270",8,61489,0.0242953344605543
"271",8,61602,0.0543872770318957
"272",8,62085,0.0193313436863945
"273",8,63130,0.0268688332311356
"274",8,63280,0.077935385203594
"275",8,63427,0.0224165447090252
"276",8,63987,0.0469276631549002
"277",8,64122,0.0559978074321651
"278",8,65144,0.042395110326015
"279",8,65284,0.0446083059016011
"280",8,65457,0.0736843016985457
"281",8,65827,0.0276523298675509
"282",8,66181,0.0405579485123631
"283",8,67425,0.0215725020354147
"284",8,68007,0.0246164314264557
"285",8,68898,0.0305342235495669
"286",8,68920,0.0324912278537996
"287",8,69155,0.0315526323947351
"288",8,69250,0.0194786984488509
"289",8,69650,0.0241041930803247
"290",8,70170,0.024070647350804
"291",8,71492,0.0228070298583447
"292",8,71502,0.0566873313120262
"293",8,71689,0.0319436787745911
"294",8,71944,0.0332774910705142
"295",8,72114,0.0376412873280586
"296",8,72196,0.0256460931681358
"297",9,9,0.298060186333899
"298",9,180,0.137995356041268
"299",9,749,0.14067140104734
"300",9,1435,0.0851067246023662
"301",9,3643,0.0667566181666846
"302",9,4201,0.143230986152106
"303",9,6318,0.292105719880639
"304",9,6392,0.171786164630933
"305",9,6427,0.0915881397216552
"306",9,7093,0.107913166992671
"307",9,7896,0.358987522922072
"308",9,9141,0.0225676197063348
"309",9,10089,0.459086911620004
"310",9,10946,0.151346362407416
"311",9,12079,0.235276920500978
"312",9,14944,0.103332919912977
"313",9,19129,0.173315220785684
"314",9,19326,0.337582038340263
"315",9,20131,0.0814283391665526
"316",9,24688,0.113842632503609
"317",9,24951,0.207040983775007
"318",9,25671,0.2606886043851
"319",9,26576,0.365176512802353
"320",9,27684,0.173109728760482
"321",9,29233,0.0271014095519928
"322",9,29578,0.139106055511913
"323",9,29610,0.135112920480579
"324",9,30753,0.174255888681114
"325",9,30822,0.0659446602138854
"326",9,33705,0.187104228354462
"327",9,35628,0.0977969033852238
"328",9,35794,0.276345365836151
"329",9,35889,0.0818838481099465
"330",9,36409,0.128531091625564
"331",9,39060,0.089890252249155
"332",9,39080,0.157779095716295
"333",9,39829,0.0322036804257404
"334",9,40566,0.0572167841127516
"335",9,43568,0.0728593126223665
"336",9,44244,0.185242815718279
"337",9,45640,0.0856754943516734
"338",9,45749,0.0965528979573143
"339",9,45962,0.251214766688733
"340",9,48543,0.0307738807188005
"341",9,48810,0.18758996779182
"342",9,50217,0.0844094729197604
"343",9,50430,0.197151068332254
"344",9,53071,0.21320110551379
"345",9,53617,0.237257243875174
"346",9,55773,0.0515572669765117
"347",9,56616,0.152256438434725
"348",9,57134,0.276895577626244
"349",9,58786,0.186171098887254
"350",9,60216,0.298725174896698
"351",9,62265,0.19332347879807
"352",9,62288,0.262651077163802
"353",9,62698,0.231966634365021
"354",9,62944,0.0198220946880134
"355",9,63199,0.079410818304978
"356",9,65679,0.238386198751789
"357",9,66263,0.0570785485788255
"358",9,66752,0.292160928354025
"359",9,69097,0.0332130446903837
"360",9,72240,0.176592749121777
"361",10,10,0.172727323434475
"362",10,890,0.0244357856127138
"363",10,3997,0.142695223003716
"364",10,6286,0.0329113353005797
"365",10,7147,0.0399536795531481
"366",10,9628,0.12693631865578
"367",10,11203,0.132857550222187
"368",10,14002,0.197533882116404
"369",10,18827,0.0616059505710605
"370",10,19194,0.0361038849100575
"371",10,20906,0.0365958112229155
"372",10,33917,0.0257316647054284
"373",10,42111,0.0276235183171468
"374",10,43218,0.0405444710435427
"375",10,44997,0.0549160323789928
"376",10,45003,0.0213719374589786
"377",10,45961,0.0213385845170012
"378",10,47673,0.095304945778087
"379",10,48317,0.0218289277323791
"380",10,51132,0.0193551479041346
"381",10,51790,0.0526407614360356
"382",10,53383,0.0235887205904484
"383",10,54528,0.0367259156638866
"384",10,58960,0.0231070374610926
"385",10,59414,0.103465056036009
"386",10,61010,0.0190532397645143
"387",10,62457,0.0337597230520235
"388",10,63181,0.0450910073482711
"389",10,63713,0.0249653877787992
"390",10,63952,0.243369863317873
"391",10,68453,0.161006159556771
"392",11,11,0.471126342246432
"393",11,1430,0.101192609114428
"394",11,8016,0.022140297001181
"395",11,10388,0.0446325984368674
"396",11,11131,0.0270338571579675
"397",11,13254,0.0245513311726374
"398",11,13829,0.0355102321112728
"399",11,24703,0.0209989342216353
"400",11,35640,0.0328224259979548
"401",11,36167,0.0804035279515782
"402",11,41190,0.0249673935385615
"403",11,42206,0.0634328597648375
"404",11,47154,0.17415487499519
"405",11,50965,0.0246973049324882
"406",11,51385,0.0537682486894865
"407",11,56069,0.0646557376865464
"408",11,56522,0.028452286879828
"409",11,60165,0.211605651421884
"410",11,68090,0.0275428348266589
"411",11,68592,0.0286280932741631
"412",11,69536,0.028065850583955
"413",12,12,0.0830264128024448
"414",12,782,0.0219961983425679
"415",12,2435,0.0277858974627811
"416",12,4471,0.0392444819714313
"417",12,5962,0.0192022873969454
"418",12,6798,0.0226130018127853
"419",12,8002,0.115272048480809
"420",12,9901,0.0222471015204502
"421",12,9943,0.0367485229322381
"422",12,10033,0.0574796015061437
"423",12,10181,0.0225920832408067
"424",12,11068,0.0201024858120165
"425",12,12583,0.114801619887162
"426",12,13572,0.0339366368685725
"427",12,15384,0.037328148132256
"428",12,17299,0.0715718599988637
"429",12,17942,0.0349800112299215
"430",12,18098,0.02965409148604
"431",12,18357,0.0478666235497151
"432",12,18696,0.0320876776947639
"433",12,19668,0.0605735409124411
"434",12,21441,0.0995700909902387
"435",12,23260,0.0490229620001034
"436",12,23935,0.0361785890581293
"437",12,24617,0.0272385079553567
"438",12,25067,0.0389187012234176
"439",12,25185,0.0519159642247749
"440",12,26260,0.0210039334135766
"441",12,28736,0.0208835964550268
"442",12,29603,0.0329696469239002
"443",12,31247,0.0212785217901836
"444",12,32161,0.0248249027921008
"445",12,36388,0.0471868003618461
"446",12,37293,0.0484810338396104
"447",12,40537,0.084335271973776
"448",12,42251,0.0504590323038589
"449",12,43872,0.0244529700736931
"450",12,44572,0.0201793982773772
"451",12,45304,0.0662824846923148
"452",12,45508,0.0909064759415334
"453",12,46177,0.0306514016624442
"454",12,48718,0.0251805464902461
"455",12,49326,0.0223745050209813
"456",12,50426,0.0614815100770701
"457",12,50689,0.023864565228366
"458",12,53799,0.0988622330783431
"459",12,55477,0.0239715373048933
"460",12,55589,0.0446295479208653
"461",12,55827,0.0230177209716669
"462",12,56812,0.0665672640339818
"463",12,57100,0.0227828066645019
"464",12,57800,0.108745490830442
"465",12,58784,0.20526144168136
"466",12,61255,0.0333729090895039
"467",12,62649,0.0206479694020115
"468",12,63705,0.0280364469702273
"469",12,64125,0.0320778189641523
"470",12,64150,0.0706668270197119
"471",12,64168,0.0759178586338579
"472",12,64256,0.0222505225777813
"473",12,66792,0.0349426495649481
"474",12,67149,0.0197329797705823
"475",12,70518,0.0362651159280138
"476",12,72419,0.0419261493184325
"477",13,13,0.279498952332815
"478",13,628,0.319634645970715
"479",13,3484,0.0474953091156669
"480",13,3514,0.126356553685512
"481",13,5370,0.0199145106000079
"482",13,5779,0.0192730133634627
"483",13,5823,0.0443109299682177
"484",13,6016,0.307734407690694
"485",13,7084,0.0411887035887554
"486",13,7255,0.0646249669086161
"487",13,8852,0.176918426039478
"488",13,10196,0.187838977153119
"489",13,10990,0.0297551266040877
"490",13,11205,0.0582540524425674
"491",13,12546,0.336575772098905
"492",13,12770,0.311032683672726
"493",13,12956,0.107891688391634
"494",13,13049,0.024127587219886
"495",13,13320,0.0892636468715942
"496",13,14204,0.0192829340383255
"497",13,16118,0.0313686118655017
"498",13,18027,0.0413353335529184
"499",13,18506,0.0197000457832697
"500",13,19790,0.216333585439023
"501",13,19970,0.051724896338292
"502",13,20182,0.0334962556408645
"503",13,20692,0.162749495219186
"504",13,22961,0.0578778589241366
"505",13,23077,0.0308747214596808
"506",13,23419,0.0231892152268863
"507",13,23449,0.039539117657976
"508",13,23602,0.0806836247172226
"509",13,23936,0.103096097894233
"510",13,23948,0.104434266953436
"511",13,24263,0.0312066750087021
"512",13,24441,0.0362843838664051
"513",13,25511,0.0557887855590627
"514",13,25614,0.0644467420288645
"515",13,27874,0.147941620720957
"516",13,27936,0.107029420770984
"517",13,27959,0.0579426803636092
"518",13,28129,0.0336832326019529
"519",13,28676,0.0333795411759466
"520",13,28898,0.0734401182663414
"521",13,28951,0.115304174144499
"522",13,29508,0.0265004993100738
"523",13,30139,0.0596772915614956
"524",13,30608,0.072797795467483
"525",13,30940,0.0578328474591815
"526",13,33428,0.024358114158096
"527",13,34691,0.0354214764724907
"528",13,35647,0.066983064653759
"529",13,35679,0.0600355007707817
"530",13,36826,0.0268288267792488
"531",13,38342,0.111013799868794
"532",13,38717,0.252320619551845
"533",13,40745,0.0307904205677667
"534",13,41780,0.0365481980118144
"535",13,42834,0.0236882954423292
"536",13,43276,0.060834921028587
"537",13,43332,0.0316278847971749
"538",13,46430,0.0257406359809323
"539",13,46551,0.0294071009553319
"540",13,46712,0.166799109249773
"541",13,48088,0.0810151837397779
"542",13,48112,0.177739992793908
"543",13,49834,0.0209667658117998
"544",13,49997,0.0263565318517281
"545",13,50321,0.150453588257018
"546",13,50820,0.067665119814688
"547",13,51508,0.027725468496743
"548",13,54067,0.359090573846496
"549",13,54109,0.0232057422893665
"550",13,55055,0.297142741939751
"551",13,55758,0.0222822301509252
"552",13,55955,0.0250466332519033
"553",13,56048,0.0207238429089637
"554",13,56095,0.0192383761057914
"555",13,56146,0.0484996322962051
"556",13,57274,0.231790993927986
"557",13,57768,0.0269772006710544
"558",13,58616,0.238745966574885
"559",13,58631,0.0322299336377367
"560",13,58737,0.0371563638467538
"561",13,60534,0.0266671279623611
"562",13,60544,0.0397104133305689
"563",13,61880,0.0472500531449957
"564",13,62209,0.127892935487717
"565",13,65249,0.0972126067353188
"566",13,65286,0.0395801070367994
"567",13,65324,0.0872052893004495
"568",13,67395,0.211967561942116
"569",13,68140,0.0470374943483171
"570",13,68372,0.0247042478641842
"571",13,68565,0.0831742460112355
"572",13,68584,0.0191644774175606
"573",13,69084,0.102266835183701
"574",13,71218,0.0477917452975306
"575",13,71930,0.0233843766221207
"576",13,72133,0.349395105254792
"577",13,72591,0.384077883654476
"578",14,14,0.129714990707415
"579",14,352,0.0219637925175336
"580",14,1942,0.0686604330486785
"581",14,2530,0.0256813201204375
"582",14,3119,0.0379917354855532
"583",14,5908,0.0674103796989019
"584",14,6593,0.0195493598589754
"585",14,7667,0.0391822373560181
"586",14,10882,0.064072125333172
"587",14,13140,0.0203189195506781
"588",14,14121,0.0208708815939165
"589",14,17846,0.031766081918602
"590",14,19479,0.0202550336275832
"591",14,21415,0.0430959757827109
"592",14,25788,0.0343349997716038
"593",14,26079,0.0420049977655895
"594",14,26243,0.0289669754603922
"595",14,30339,0.0914703698526715
"596",14,31191,0.0409480826874417
"597",14,37410,0.037815773316046
"598",14,38961,0.0210751772024455
"599",14,40376,0.0281930345389555
"600",14,44028,0.0298353275330653
"601",14,44120,0.0450886985850391
"602",14,44328,0.0225600604233497
"603",14,46537,0.0299152679657227
"604",14,47598,0.0223157932537984
"605",14,49635,0.0535048457359556
"606",14,50228,0.0303508366319984
"607",14,51418,0.0762656543585611
"608",14,51651,0.0223568666381964
"609",14,57687,0.0347870642834634
"610",14,58549,0.0441275782893087
"611",14,58715,0.0442681317706135
"612",14,60562,0.0958363421795767
"613",14,62353,0.0593332483351876
"614",14,65155,0.0208800856403583
"615",14,65201,0.0269031202702121
"616",14,69569,0.0560410289860189
"617",14,70304,0.0343520203672951
"618",15,15,0.389298091892461
"619",15,3170,0.0397288049939435
"620",15,4440,0.0717171945643622
"621",15,6259,0.0551904838670074
"622",15,6919,0.0383215703430224
"623",15,7822,0.132202148006487
"624",15,7864,0.0562803239145698
"625",15,9321,0.0202241532907404
"626",15,14981,0.0236562280850059
"627",15,21035,0.0936563086783816
"628",15,23580,0.0425653963528702
"629",15,25775,0.0271066106008337
"630",15,26673,0.0355877140160692
"631",15,27293,0.0194200250572388
"632",15,27349,0.0380683851839315
"633",15,30761,0.0757970534693539
"634",15,32251,0.0205054605743994
"635",15,35344,0.0293010617559332
"636",15,42542,0.0540544047908361
"637",15,50233,0.0573708305270581
"638",15,52513,0.0214920582409128
"639",15,54882,0.0270129837043264
"640",15,56440,0.0982888129115633
"641",15,57354,0.0583348230134591
"642",15,63477,0.0208921583140514
"643",15,66887,0.0253268050614246
"644",16,16,0.0806280060023399
"645",16,124,0.027083596765787
"646",16,226,0.0261086433951784
"647",16,408,0.023691730013497
"648",16,548,0.0239343348659569
"649",16,1723,0.0755040533064176
"650",16,1765,0.0199661242060233
"651",16,3581,0.0570587658222198
"652",16,4074,0.0300034551479923
"653",16,4912,0.0249429735251091
"654",16,5769,0.0660457314876093
"655",16,8287,0.0223987162473827
"656",16,10130,0.0263043316903544
"657",16,10140,0.0202124249598901
"658",16,10273,0.0197858618073667
"659",16,11841,0.0296483253770568
"660",16,13258,0.0334229762111724
"661",16,14412,0.051654769577112
"662",16,14480,0.0366085711433133
"663",16,16296,0.0367584688773807
"664",16,16649,0.0522989969688093
"665",16,16938,0.029776654588216
"666",16,17689,0.0319229225875496
"667",16,18422,0.0302212770887334
"668",16,18457,0.0345527455751398
"669",16,19238,0.0352803105812857
"670",16,20436,0.0667872833818364
"671",16,21207,0.0676219460966529
"672",16,21385,0.070403481071402
"673",16,23065,0.0245919980852966
"674",16,23515,0.0555688623316097
"675",16,23583,0.0199676561763404
"676",16,24145,0.0209067062574576
"677",16,24198,0.0353457825217808
"678",16,26394,0.0296936408061178
"679",16,30068,0.0214203708428194
"680",16,35350,0.0235737854127477
"681",16,35798,0.0400355366112581
"682",16,36239,0.0244702464747228
"683",16,36746,0.0292128687025536
"684",16,36921,0.032000698217257
"685",16,37565,0.0431652025912972
"686",16,38271,0.0218112944624095
"687",16,40003,0.101177743355216
"688",16,41149,0.0522009961127912
"689",16,41279,0.030236311203627
"690",16,42381,0.0311479670704245
"691",16,42531,0.0351956612833101
"692",16,42746,0.0207621947867654
"693",16,43673,0.057395331128284
"694",16,44046,0.0476392507770351
"695",16,45606,0.0212276730704832
"696",16,47255,0.0749119556509787
"697",16,49594,0.0352619213289308
"698",16,50981,0.0649750789571368
"699",16,51052,0.0202002360665208
"700",16,51379,0.0677034876409561
"701",16,53738,0.024096633442046
"702",16,54011,0.0757126494684651
"703",16,55089,0.0321773921882412
"704",16,55323,0.0448282562121312
"705",16,55692,0.0192794285174215
"706",16,56347,0.058954045880357
"707",16,57076,0.102726198404885
"708",16,58273,0.0251747648010244
"709",16,58367,0.0205275349579705
"710",16,58876,0.0425669695701616
"711",16,61316,0.0249622565131949
"712",16,61678,0.0218329736567906
"713",16,62140,0.0713214068231363
"714",16,64162,0.07490112455774
"715",16,64862,0.0354030141378832
"716",16,65204,0.0244817045935891
"717",16,66084,0.0298684594733432
"718",16,66974,0.0486922456460771
"719",16,67215,0.133154082073056
"720",16,68761,0.0203251528952153
"721",16,69590,0.0250433159647195
"722",16,70001,0.0233312862002067
"723",16,70445,0.02271863009105
"724",16,70482,0.0200293800396648
"725",16,72388,0.0195012252515856
"726",17,17,0.052172247178396
"727",17,1383,0.0277290921120739
"728",17,6321,0.0274270246892045
"729",17,11656,0.0489414480593475
"730",17,21420,0.0238541319765002
"731",17,26014,0.0455526507335507
"732",17,33046,0.0193457904617144
"733",17,34510,0.0193458322760071
"734",17,43465,0.0248007131230249
"735",17,44134,0.0197203412788873
"736",17,48640,0.035741659158221
"737",17,49052,0.0249642375036807
"738",17,52259,0.0197250695823447
"739",17,54631,0.0191013178946584
"740",17,60285,0.0309764578754996
"741",17,69486,0.0269973567503497
"742",17,72042,0.0390559963630471
"743",18,18,0.121234764104999
"744",18,2480,0.0589062676182001
"745",18,2567,0.0232811664882701
"746",18,9903,0.0287589880613585
"747",18,11511,0.0207747216274456
"748",18,12091,0.13099355843163
"749",18,12133,0.0204861322879771
"750",18,13509,0.0223061747878342
"751",18,14182,0.0222252953781033
"752",18,14963,0.0198254355638584
"753",18,17327,0.040205722706078
"754",18,21093,0.0387464867110685
"755",18,26607,0.0354750185924027
"756",18,29495,0.0207480437906561
"757",18,32410,0.0270092526927393
"758",18,34578,0.0591000909209354
"759",18,35206,0.0221360390934131
"760",18,35207,0.0259667817270399
"761",18,35626,0.0240384897394416
"762",18,36856,0.0355056127823895
"763",18,39238,0.0327782600142854
"764",18,39716,0.0494348570609705
"765",18,39837,0.0265060777937621
"766",18,40333,0.0359055920234539
"767",18,41270,0.030835834373589
"768",18,42711,0.114958266834044
"769",18,44005,0.0480404210987147
"770",18,46011,0.0673959378431827
"771",18,49607,0.0195299271326697
"772",18,49914,0.0434090773541029
"773",18,53872,0.0465771657035986
"774",18,55911,0.0237331428866492
"775",18,56437,0.0460211935346702
"776",18,57767,0.0246519342779855
"777",18,60272,0.03030175852631
"778",18,60680,0.0371687664756795
"779",18,61556,0.0194402446691009
"780",18,61567,0.0518344836887142
"781",18,61820,0.0190372849115109
"782",18,63538,0.0263320866859978
"783",18,64942,0.0441395156922444
"784",18,65495,0.0314796193688359
"785",18,66003,0.0368731503297136
"786",18,66882,0.0247431527140266
"787",18,71028,0.0487490614792016
"788",19,19,0.317643562389624
"789",19,13239,0.0309495015342596
"790",19,15612,0.0198394642391455
"791",19,21154,0.0249248294238954
"792",19,21274,0.0205840779991217
"793",19,21602,0.0213622881666581
"794",19,23971,0.0806855150892174
"795",19,32283,0.0305409261464291
"796",19,37741,0.0704200901007117
"797",19,38251,0.153440615522612
"798",19,40439,0.0392519316697734
"799",19,42620,0.0373095191477136
"800",19,47365,0.0385384249877088
"801",19,58531,0.0583716392426774
"802",19,60139,0.0191371370350797
"803",19,61033,0.183483202677578
"804",19,62151,0.0205768509125672
"805",19,65683,0.0234578921668102
"806",19,70130,0.0570890061739067
"807",19,71222,0.0304475777882065
"808",20,20,0.186241777450009
"809",20,5735,0.0294712415705364
"810",20,6259,0.0420894834328271
"811",20,6442,0.0349634745990182
"812",20,6919,0.0551953098134751
"813",20,7864,0.0327575567896532
"814",20,9321,0.0854359668998287
"815",20,9348,0.033257973916555
"816",20,13203,0.020196148887151
"817",20,14933,0.0441134385536143
"818",20,14981,0.0300968730249857
"819",20,15727,0.0285065179687633
"820",20,19077,0.023579590874782
"821",20,21035,0.0539934302580183
"822",20,24730,0.0290547596374142
"823",20,25775,0.108136140336097
"824",20,26673,0.061223215869884
"825",20,26811,0.0259755672788891
"826",20,27293,0.0395845913021084
"827",20,27349,0.0219466550568679
"828",20,29362,0.0205156839619421
"829",20,30761,0.0446885662862187
"830",20,32085,0.0383807220017457
"831",20,32671,0.0212238263463266
"832",20,35916,0.026445541695928
"833",20,38849,0.0220888160322208
"834",20,39750,0.0198589072447971
"835",20,41628,0.0259316988386043
